time,G1-WT,G2-WT,G3-WT,H1-dPHZ,H2-dPHZ,H3-dPHZ
2.158056,0.05715841383994862,0.05715841383994862,0.0755075525081453,0.05505977718302739,0.05608946665104358,0.07410797215372204
2.241389,0.0755075525081453,0.0755075525081453,0.0755075525081453,0.05505977718302739,0.05608946665104358,0.07410797215372204
2.324722,0.0755075525081453,0.0755075525081453,0.09352605801082355,0.0727593542824283,0.07410797215372204,0.09180754925312289
2.408056,0.0755075525081453,0.0755075525081453,0.09352605801082355,0.0727593542824283,0.07410797215372204,0.109199291964992
2.491389,0.09352605801082355,0.09352605801082355,0.1112256351102244,0.09015109699429748,0.09180754925312289,0.12629372532429206
2.574722,0.09352605801082355,0.09352605801082355,0.1112256351102244,0.09015109699429748,0.09180754925312289,0.12629372532429206
2.658056,0.1112256351102244,0.1112256351102244,0.12861737782209373,0.10724553035359759,0.109199291964992,0.12629372532429206
2.741389,0.1112256351102244,0.12861737782209373,0.12861737782209373,0.10724553035359759,0.12629372532429206,0.14310084364067344
2.824722,0.12861737782209373,0.12861737782209373,0.14571181118139379,0.12405264866997882,0.12629372532429206,0.14310084364067344
2.908056,0.12861737782209373,0.14571181118139379,0.16251892949777494,0.1405819506211894,0.14310084364067344,0.15963014559188393
2.991389,0.14571181118139379,0.16251892949777494,0.17904823144898546,0.15684247149296968,0.15963014559188393,0.1758906664636642
3.074722,0.14571181118139379,0.17904823144898546,0.17904823144898546,0.15684247149296968,0.15963014559188393,0.19189100781010546
